,Montvert,Marquet,Le Bras de la Plaine,St Andre,Digue,St Paul,Saline,Ste Marie,Dattiers,Le Port,Possession,Beaufonds,Le Gol,Bois Rouge,Abondance,La Vallee,Langevin,St Pierre,Riviere de l'Est,Tampon,Moufia,TAC SUD,Takamaka,Ste Rose,St Leu
2050-02-27 17:00:00,139.0,425.34,139.0,497.61999999999995,489.28,94.52,94.52,489.28,489.28,425.34,425.34,69.5,139.0,497.61999999999995,497.61999999999995,139.0,86.17999999999999,139.0,69.5,139.0,489.28,139.0,497.61999999999995,69.5,394.76
2050-02-27 18:00:00,91.74,266.88,91.74,214.05999999999997,230.73999999999998,8.34,8.34,230.73999999999998,230.73999999999998,266.88,266.88,52.81999999999999,91.74,214.05999999999997,214.05999999999997,91.74,38.919999999999995,91.74,52.81999999999999,91.74,230.73999999999998,91.74,214.05999999999997,52.81999999999999,122.32
2050-02-27 19:00:00,36.14,38.919999999999995,36.14,19.459999999999997,22.24,0.0,0.0,22.24,22.24,38.919999999999995,38.919999999999995,16.68,36.14,19.459999999999997,19.459999999999997,36.14,8.34,36.14,16.68,36.14,22.24,36.14,19.459999999999997,16.68,27.799999999999997
2050-02-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 06:00:00,0.0,0.0,0.0,0.0,0.0,33.36,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 07:00:00,22.24,16.68,22.24,25.02,16.68,350.28,350.28,16.68,16.68,16.68,16.68,33.36,22.24,25.02,25.02,22.24,19.459999999999997,22.24,33.36,22.24,16.68,22.24,25.02,33.36,16.68
2050-02-28 08:00:00,230.73999999999998,161.23999999999998,230.73999999999998,97.3,244.64,592.14,592.14,244.64,244.64,161.23999999999998,161.23999999999998,111.19999999999999,230.73999999999998,97.3,97.3,230.73999999999998,166.79999999999998,230.73999999999998,111.19999999999999,230.73999999999998,244.64,230.73999999999998,97.3,111.19999999999999,122.32
2050-02-28 09:00:00,475.37999999999994,347.5,475.37999999999994,186.26,469.82,725.5799999999999,725.5799999999999,469.82,469.82,347.5,347.5,355.84,475.37999999999994,186.26,186.26,475.37999999999994,422.55999999999995,475.37999999999994,355.84,475.37999999999994,469.82,475.37999999999994,186.26,355.84,539.3199999999999
2050-02-28 10:00:00,733.92,681.0999999999999,733.92,386.41999999999996,678.3199999999999,884.04,884.04,678.3199999999999,678.3199999999999,681.0999999999999,681.0999999999999,720.02,733.92,386.41999999999996,386.41999999999996,733.92,644.9599999999999,733.92,720.02,733.92,678.3199999999999,733.92,386.41999999999996,720.02,745.04
2050-02-28 11:00:00,931.3,806.1999999999999,931.3,725.5799999999999,683.88,733.92,733.92,683.88,683.88,806.1999999999999,806.1999999999999,586.5799999999999,931.3,725.5799999999999,725.5799999999999,931.3,878.4799999999999,931.3,586.5799999999999,931.3,683.88,931.3,725.5799999999999,586.5799999999999,917.4
2050-02-28 12:00:00,1003.5799999999999,328.03999999999996,1003.5799999999999,461.47999999999996,486.49999999999994,878.4799999999999,878.4799999999999,486.49999999999994,486.49999999999994,328.03999999999996,328.03999999999996,408.65999999999997,1003.5799999999999,461.47999999999996,461.47999999999996,1003.5799999999999,961.8799999999999,1003.5799999999999,408.65999999999997,1003.5799999999999,486.49999999999994,1003.5799999999999,461.47999999999996,408.65999999999997,1039.72
2050-02-28 13:00:00,1061.96,886.8199999999999,1061.96,505.96,508.73999999999995,770.06,770.06,508.73999999999995,508.73999999999995,886.8199999999999,886.8199999999999,200.16,1061.96,505.96,505.96,1061.96,1070.3,1061.96,200.16,1061.96,508.73999999999995,1061.96,505.96,200.16,316.91999999999996
2050-02-28 14:00:00,455.91999999999996,706.12,455.91999999999996,458.7,397.53999999999996,778.4,778.4,397.53999999999996,397.53999999999996,706.12,706.12,236.29999999999998,455.91999999999996,458.7,458.7,455.91999999999996,1003.5799999999999,455.91999999999996,236.29999999999998,455.91999999999996,397.53999999999996,455.91999999999996,458.7,236.29999999999998,978.56
2050-02-28 15:00:00,597.6999999999999,906.28,597.6999999999999,397.53999999999996,550.4399999999999,444.79999999999995,444.79999999999995,550.4399999999999,550.4399999999999,906.28,906.28,230.73999999999998,597.6999999999999,397.53999999999996,397.53999999999996,597.6999999999999,920.18,597.6999999999999,230.73999999999998,597.6999999999999,550.4399999999999,597.6999999999999,397.53999999999996,230.73999999999998,817.3199999999999
2050-02-28 16:00:00,442.02,611.5999999999999,442.02,272.44,355.84,200.16,200.16,355.84,355.84,611.5999999999999,611.5999999999999,322.47999999999996,442.02,272.44,272.44,442.02,547.66,442.02,322.47999999999996,442.02,355.84,442.02,272.44,322.47999999999996,767.28
2050-02-28 17:00:00,252.98,467.03999999999996,252.98,130.66,175.14,122.32,122.32,175.14,175.14,467.03999999999996,467.03999999999996,161.23999999999998,252.98,130.66,130.66,252.98,361.4,252.98,161.23999999999998,252.98,175.14,252.98,130.66,161.23999999999998,505.96
2050-02-28 18:00:00,241.85999999999999,239.07999999999998,241.85999999999999,50.04,72.28,5.56,5.56,72.28,72.28,239.07999999999998,239.07999999999998,66.72,241.85999999999999,50.04,50.04,241.85999999999999,136.22,241.85999999999999,66.72,241.85999999999999,72.28,241.85999999999999,50.04,66.72,283.56
2050-02-28 19:00:00,36.14,8.34,36.14,5.56,8.34,0.0,0.0,8.34,8.34,8.34,8.34,5.56,36.14,5.56,5.56,36.14,30.58,36.14,5.56,36.14,8.34,36.14,5.56,5.56,50.04
2050-02-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 06:00:00,0.0,0.0,0.0,0.0,0.0,38.919999999999995,38.919999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 07:00:00,72.28,13.899999999999999,72.28,13.899999999999999,30.58,353.06,353.06,30.58,30.58,13.899999999999999,13.899999999999999,19.459999999999997,72.28,13.899999999999999,13.899999999999999,72.28,13.899999999999999,72.28,19.459999999999997,72.28,30.58,72.28,13.899999999999999,19.459999999999997,11.12
2050-03-01 08:00:00,330.82,197.38,330.82,94.52,239.07999999999998,581.02,581.02,239.07999999999998,239.07999999999998,197.38,197.38,94.52,330.82,94.52,94.52,330.82,72.28,330.82,94.52,330.82,239.07999999999998,330.82,94.52,94.52,111.19999999999999
2050-03-01 09:00:00,578.24,453.14,578.24,458.7,483.71999999999997,797.8599999999999,797.8599999999999,483.71999999999997,483.71999999999997,453.14,453.14,444.79999999999995,578.24,458.7,458.7,578.24,152.89999999999998,578.24,444.79999999999995,578.24,483.71999999999997,578.24,458.7,444.79999999999995,467.03999999999996
2050-03-01 10:00:00,806.1999999999999,686.66,806.1999999999999,700.56,706.12,950.7599999999999,950.7599999999999,706.12,706.12,686.66,686.66,689.4399999999999,806.1999999999999,700.56,700.56,806.1999999999999,261.32,806.1999999999999,689.4399999999999,806.1999999999999,706.12,806.1999999999999,700.56,689.4399999999999,683.88
2050-03-01 11:00:00,953.54,878.4799999999999,953.54,872.92,814.54,1023.04,1023.04,814.54,814.54,878.4799999999999,878.4799999999999,895.16,953.54,872.92,872.92,953.54,289.12,953.54,895.16,953.54,814.54,953.54,872.92,895.16,828.4399999999999
2050-03-01 12:00:00,984.1199999999999,1020.2599999999999,984.1199999999999,975.78,847.9,895.16,895.16,847.9,847.9,1020.2599999999999,1020.2599999999999,1011.92,984.1199999999999,975.78,975.78,984.1199999999999,222.39999999999998,984.1199999999999,1011.92,984.1199999999999,847.9,984.1199999999999,975.78,1011.92,895.16
2050-03-01 13:00:00,1036.9399999999998,1064.74,1036.9399999999998,1003.5799999999999,728.3599999999999,330.82,330.82,728.3599999999999,728.3599999999999,1064.74,1064.74,972.9999999999999,1036.9399999999998,1003.5799999999999,1003.5799999999999,1036.9399999999998,169.57999999999998,1036.9399999999998,972.9999999999999,1036.9399999999998,728.3599999999999,1036.9399999999998,1003.5799999999999,972.9999999999999,731.14
2050-03-01 14:00:00,861.8,1050.84,861.8,961.8799999999999,914.6199999999999,222.39999999999998,222.39999999999998,914.6199999999999,914.6199999999999,1050.84,1050.84,859.02,861.8,961.8799999999999,961.8799999999999,861.8,250.2,861.8,859.02,861.8,914.6199999999999,861.8,961.8799999999999,859.02,525.42
2050-03-01 15:00:00,550.4399999999999,939.64,550.4399999999999,875.6999999999999,753.38,275.21999999999997,275.21999999999997,753.38,753.38,939.64,939.64,336.38,550.4399999999999,875.6999999999999,875.6999999999999,550.4399999999999,330.82,550.4399999999999,336.38,550.4399999999999,753.38,550.4399999999999,875.6999999999999,336.38,581.02
2050-03-01 16:00:00,394.76,347.5,394.76,542.0999999999999,617.16,264.09999999999997,264.09999999999997,617.16,617.16,347.5,347.5,358.61999999999995,394.76,542.0999999999999,542.0999999999999,394.76,303.02,394.76,358.61999999999995,394.76,617.16,394.76,542.0999999999999,358.61999999999995,820.0999999999999
2050-03-01 17:00:00,375.29999999999995,50.04,375.29999999999995,227.95999999999998,316.91999999999996,41.699999999999996,41.699999999999996,316.91999999999996,316.91999999999996,50.04,50.04,211.27999999999997,375.29999999999995,227.95999999999998,227.95999999999998,375.29999999999995,72.28,375.29999999999995,211.27999999999997,375.29999999999995,316.91999999999996,375.29999999999995,227.95999999999998,211.27999999999997,553.2199999999999
2050-03-01 18:00:00,186.26,30.58,186.26,100.08,127.88,0.0,0.0,127.88,127.88,30.58,30.58,88.96,186.26,100.08,100.08,186.26,27.799999999999997,186.26,88.96,186.26,127.88,186.26,100.08,88.96,283.56
2050-03-01 19:00:00,16.68,13.899999999999999,16.68,8.34,5.56,0.0,0.0,5.56,5.56,13.899999999999999,13.899999999999999,8.34,16.68,8.34,8.34,16.68,5.56,16.68,8.34,16.68,5.56,16.68,8.34,8.34,36.14
2050-03-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 06:00:00,0.0,0.0,0.0,0.0,0.0,41.699999999999996,41.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 07:00:00,55.599999999999994,11.12,55.599999999999994,11.12,27.799999999999997,341.94,341.94,27.799999999999997,27.799999999999997,11.12,11.12,11.12,55.599999999999994,11.12,11.12,55.599999999999994,11.12,55.599999999999994,11.12,55.599999999999994,27.799999999999997,55.599999999999994,11.12,11.12,13.899999999999999
2050-03-02 08:00:00,222.39999999999998,177.92,222.39999999999998,83.39999999999999,116.75999999999999,575.4599999999999,575.4599999999999,116.75999999999999,116.75999999999999,177.92,177.92,66.72,222.39999999999998,83.39999999999999,83.39999999999999,222.39999999999998,55.599999999999994,222.39999999999998,66.72,222.39999999999998,116.75999999999999,222.39999999999998,83.39999999999999,66.72,100.08
2050-03-02 09:00:00,416.99999999999994,447.58,416.99999999999994,436.46,300.23999999999995,803.42,803.42,300.23999999999995,300.23999999999995,447.58,447.58,408.65999999999997,416.99999999999994,436.46,436.46,416.99999999999994,155.67999999999998,416.99999999999994,408.65999999999997,416.99999999999994,300.23999999999995,416.99999999999994,436.46,408.65999999999997,380.85999999999996
2050-03-02 10:00:00,442.02,683.88,442.02,689.4399999999999,439.23999999999995,720.02,720.02,439.23999999999995,439.23999999999995,683.88,683.88,672.76,442.02,689.4399999999999,689.4399999999999,442.02,325.26,442.02,672.76,442.02,439.23999999999995,442.02,689.4399999999999,672.76,650.52
2050-03-02 11:00:00,928.52,850.68,928.52,803.42,692.2199999999999,567.12,567.12,692.2199999999999,692.2199999999999,850.68,850.68,669.9799999999999,928.52,803.42,803.42,928.52,467.03999999999996,928.52,669.9799999999999,928.52,692.2199999999999,928.52,803.42,669.9799999999999,820.0999999999999
2050-03-02 12:00:00,1036.9399999999998,934.0799999999999,1036.9399999999998,889.5999999999999,403.09999999999997,569.9,569.9,403.09999999999997,403.09999999999997,934.0799999999999,934.0799999999999,561.56,1036.9399999999998,889.5999999999999,889.5999999999999,1036.9399999999998,503.17999999999995,1036.9399999999998,561.56,1036.9399999999998,403.09999999999997,1036.9399999999998,889.5999999999999,561.56,847.9
2050-03-02 13:00:00,1053.62,461.47999999999996,1053.62,803.42,494.84,733.92,733.92,494.84,494.84,461.47999999999996,461.47999999999996,450.35999999999996,1053.62,803.42,803.42,1053.62,681.0999999999999,1053.62,450.35999999999996,1053.62,494.84,1053.62,803.42,450.35999999999996,661.64
2050-03-02 14:00:00,931.3,959.0999999999999,931.3,544.88,603.26,689.4399999999999,689.4399999999999,603.26,603.26,959.0999999999999,959.0999999999999,239.07999999999998,931.3,544.88,544.88,931.3,636.62,931.3,239.07999999999998,931.3,603.26,931.3,544.88,239.07999999999998,725.5799999999999
2050-03-02 15:00:00,689.4399999999999,686.66,689.4399999999999,642.18,519.86,316.91999999999996,316.91999999999996,519.86,519.86,686.66,686.66,250.2,689.4399999999999,642.18,642.18,689.4399999999999,530.98,689.4399999999999,250.2,689.4399999999999,519.86,689.4399999999999,642.18,250.2,800.64
2050-03-02 16:00:00,475.37999999999994,558.78,475.37999999999994,353.06,350.28,430.9,430.9,350.28,350.28,558.78,558.78,116.75999999999999,475.37999999999994,353.06,353.06,475.37999999999994,383.64,475.37999999999994,116.75999999999999,475.37999999999994,350.28,475.37999999999994,353.06,116.75999999999999,414.21999999999997
2050-03-02 17:00:00,303.02,261.32,303.02,233.51999999999998,183.48,88.96,88.96,183.48,183.48,261.32,261.32,119.53999999999999,303.02,233.51999999999998,233.51999999999998,303.02,347.5,303.02,119.53999999999999,303.02,183.48,303.02,233.51999999999998,119.53999999999999,358.61999999999995
2050-03-02 18:00:00,177.92,75.05999999999999,177.92,100.08,164.01999999999998,2.78,2.78,164.01999999999998,164.01999999999998,75.05999999999999,75.05999999999999,55.599999999999994,177.92,100.08,100.08,177.92,189.04,177.92,55.599999999999994,177.92,164.01999999999998,177.92,100.08,55.599999999999994,283.56
2050-03-02 19:00:00,19.459999999999997,19.459999999999997,19.459999999999997,5.56,13.899999999999999,0.0,0.0,13.899999999999999,13.899999999999999,19.459999999999997,19.459999999999997,8.34,19.459999999999997,5.56,5.56,19.459999999999997,13.899999999999999,19.459999999999997,8.34,19.459999999999997,13.899999999999999,19.459999999999997,5.56,8.34,50.04
2050-03-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 05:00:00,0.0,0.0,0.0,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 06:00:00,0.0,0.0,0.0,0.0,0.0,77.83999999999999,77.83999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 07:00:00,36.14,5.56,36.14,0.0,11.12,250.2,250.2,11.12,11.12,5.56,5.56,0.0,36.14,0.0,0.0,36.14,11.12,36.14,0.0,36.14,11.12,36.14,0.0,0.0,11.12
2050-03-03 08:00:00,272.44,44.48,272.44,63.94,197.38,572.68,572.68,197.38,197.38,44.48,44.48,8.34,272.44,63.94,63.94,272.44,105.63999999999999,272.44,8.34,272.44,197.38,272.44,63.94,8.34,97.3
2050-03-03 09:00:00,528.1999999999999,100.08,528.1999999999999,91.74,297.46,614.38,614.38,297.46,297.46,100.08,100.08,13.899999999999999,528.1999999999999,91.74,91.74,528.1999999999999,266.88,528.1999999999999,13.899999999999999,528.1999999999999,297.46,528.1999999999999,91.74,13.899999999999999,394.76
2050-03-03 10:00:00,695.0,633.8399999999999,695.0,108.41999999999999,650.52,244.64,244.64,650.52,650.52,633.8399999999999,633.8399999999999,52.81999999999999,695.0,108.41999999999999,108.41999999999999,695.0,397.53999999999996,695.0,52.81999999999999,695.0,650.52,695.0,108.41999999999999,52.81999999999999,578.24
2050-03-03 11:00:00,697.78,872.92,697.78,314.14,806.1999999999999,211.27999999999997,211.27999999999997,806.1999999999999,806.1999999999999,872.92,872.92,105.63999999999999,697.78,314.14,314.14,697.78,583.8,697.78,105.63999999999999,697.78,806.1999999999999,697.78,314.14,105.63999999999999,770.06
2050-03-03 12:00:00,606.04,903.4999999999999,606.04,795.0799999999999,956.3199999999999,619.9399999999999,619.9399999999999,956.3199999999999,956.3199999999999,903.4999999999999,903.4999999999999,155.67999999999998,606.04,795.0799999999999,795.0799999999999,606.04,642.18,606.04,155.67999999999998,606.04,956.3199999999999,606.04,795.0799999999999,155.67999999999998,433.67999999999995
2050-03-03 13:00:00,972.9999999999999,914.6199999999999,972.9999999999999,664.42,820.0999999999999,608.8199999999999,608.8199999999999,820.0999999999999,820.0999999999999,914.6199999999999,914.6199999999999,158.45999999999998,972.9999999999999,664.42,664.42,972.9999999999999,928.52,972.9999999999999,158.45999999999998,972.9999999999999,820.0999999999999,972.9999999999999,664.42,158.45999999999998,656.0799999999999
2050-03-03 14:00:00,619.9399999999999,208.49999999999997,619.9399999999999,642.18,878.4799999999999,411.44,411.44,878.4799999999999,878.4799999999999,208.49999999999997,208.49999999999997,272.44,619.9399999999999,642.18,642.18,619.9399999999999,1000.8,619.9399999999999,272.44,619.9399999999999,878.4799999999999,619.9399999999999,642.18,272.44,347.5
2050-03-03 15:00:00,325.26,736.6999999999999,325.26,425.34,756.16,533.76,533.76,756.16,756.16,736.6999999999999,736.6999999999999,175.14,325.26,425.34,425.34,325.26,886.8199999999999,325.26,175.14,325.26,756.16,325.26,425.34,175.14,808.9799999999999
2050-03-03 16:00:00,77.83999999999999,472.59999999999997,77.83999999999999,283.56,644.9599999999999,433.67999999999995,433.67999999999995,644.9599999999999,644.9599999999999,472.59999999999997,472.59999999999997,136.22,77.83999999999999,283.56,283.56,77.83999999999999,711.68,77.83999999999999,136.22,77.83999999999999,644.9599999999999,77.83999999999999,283.56,136.22,533.76
2050-03-03 17:00:00,175.14,216.83999999999997,175.14,152.89999999999998,455.91999999999996,139.0,139.0,455.91999999999996,455.91999999999996,216.83999999999997,216.83999999999997,77.83999999999999,175.14,152.89999999999998,152.89999999999998,175.14,439.23999999999995,175.14,77.83999999999999,175.14,455.91999999999996,175.14,152.89999999999998,77.83999999999999,86.17999999999999
2050-03-03 18:00:00,133.44,225.17999999999998,133.44,100.08,214.05999999999997,0.0,0.0,214.05999999999997,214.05999999999997,225.17999999999998,225.17999999999998,36.14,133.44,100.08,100.08,133.44,244.64,133.44,36.14,133.44,214.05999999999997,133.44,100.08,36.14,38.919999999999995
2050-03-03 19:00:00,27.799999999999997,25.02,27.799999999999997,22.24,22.24,0.0,0.0,22.24,22.24,25.02,25.02,11.12,27.799999999999997,22.24,22.24,27.799999999999997,30.58,27.799999999999997,11.12,27.799999999999997,22.24,27.799999999999997,22.24,11.12,13.899999999999999
2050-03-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
